Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
30.3,0,45.2052,0,8.86964,0,81,0,485.2
30.3167,0,45.0756,0,8.88203,0,84,0,484.8
30.3333,0,44.6904,0,8.89432,0,85,0,484.2
30.35,0,44.1468,0,8.9063,0,87,0,483.8
30.3667,0,43.8516,0,8.91876,0,88,0,483.4
30.3833,0,43.4268,0,8.93066,0,89,0,482.8
30.4,0,42.7194,0,8.94239,0,90,0,482.8
30.4167,0,42.012,0,8.95412,0,91,0,482.8
30.4333,0,41.1792,0,8.96507,0,92.3333,0,482.8
30.45,0,40.3464,0,8.97603,0,93.6667,0,482.8
30.4667,0,39.5136,0,8.98698,0,95,0,482.8
30.4833,0,38.8062,0,8.99761,0,96,0,482.4
30.5,0,38.0988,0,9.00823,0,97,0,482
30.5167,0,37.26,0,9.01857,0,99,0,481.6
30.5333,0,36.4716,0,9.02847,0,101,0,481
30.55,0,36.5544,0,9.03842,0,102,0,480.6
30.5667,0,36.1944,0,9.04856,0,103.5,0,480.6
30.5833,0,35.8344,0,9.0587,0,105,0,480.6
30.6,0,35.2584,0,9.06818,0,106,0,480.6
30.6167,0,34.5222,0,9.0777,0,108,0,480.6
30.6333,0,33.786,0,9.08722,0,110,0,480.6
30.65,0,33.201,0,9.09628,0,112,0,480.6
30.6667,0,32.616,0,9.10533,0,114,0,480.6
30.6833,0,32.3298,0,9.11413,0,115.5,0,480.6
30.7,0,32.0436,0,9.12292,0,117,0,480.6
30.7167,0,31.3776,0,9.13146,0,119,0,480.6
30.7333,0,30.924,0,9.13979,0,120.5,0,480.6
30.75,0,30.4704,0,9.14813,0,122,0,480.6
30.7667,0,30.2166,0,9.15638,0,123.5,0,480.6
30.7833,0,29.9628,0,9.16462,0,125,0,480.6
30.8,0,29.6808,0,9.1727,0,126,0,480.6
30.8167,0,29.3988,0,9.18078,0,127,0,480.6
30.8333,0,29.1168,0,9.18886,0,128,0,480.6
30.85,0,28.7298,0,9.19674,0,128.5,0,480.6
30.8667,0,28.3428,0,9.20461,0,129,0,480.6
30.8833,0,28.1025,0,9.21216,0,129.375,0,480.6
30.9,0,27.8622,0,9.21971,0,129.75,0,480.6
30.9167,0,27.6219,0,9.22726,0,130.125,0,480.6
30.9333,0,27.3816,0,9.23481,0,130.5,0,480.6
30.95,0,27.1413,0,9.24235,0,130.875,0,480.6
30.9667,0,26.901,0,9.2499,0,131.25,0,480.6
30.9833,0,26.6607,0,9.25745,0,131.625,0,480.6
31,0,26.4204,0,9.265,0,132,0,480.6
31.0167,0,26.3178,0,9.27215,0,132.5,0,480.667
31.0333,0,26.2152,0,9.2793,0,133,0,480.733
31.05,0,26.1126,0,9.28645,0,133.5,0,480.8
31.0667,0,26.01,0,9.2936,0,134,0,480.867
31.0833,0,25.9074,0,9.30075,0,134.5,0,480.933
31.1,0,25.8048,0,9.3079,0,135,0,481
31.1333,0,0,0,9.3079,0,137,0,481.4
31.15,0,24.5628,0,9.33367,0,137,0,482
31.1667,0,24.4656,0,9.34034,0,138,0,482.4
31.1833,0,24.354,0,9.34716,0,138,0,482.8
31.2,0,24.2802,0,9.35374,0,138.75,0,482.8
31.2167,0,24.2064,0,9.36033,0,139.5,0,482.8
31.2333,0,24.1326,0,9.36692,0,140.25,0,482.8
31.25,0,24.0588,0,9.3735,0,141,0,482.8
31.2667,0,23.9158,0,9.3799,0,141.286,0,482.8
31.2833,0,23.7729,0,9.3863,0,141.571,0,482.8
31.3,0,23.6299,0,9.3927,0,141.857,0,482.8
31.3167,0,23.4869,0,9.39911,0,142.143,0,482.8
31.3333,0,23.3439,0,9.40551,0,142.429,0,482.8
31.35,0,23.201,0,9.41191,0,142.714,0,482.8
31.3667,0,23.058,0,9.41831,0,143,0,482.8
31.3833,0,22.9608,0,9.42457,0,143.333,0,482.867
31.4,0,22.8636,0,9.43083,0,143.667,0,482.933
31.4167,0,22.7664,0,9.43709,0,144,0,483
31.4333,0,22.6692,0,9.44335,0,144.333,0,483.067
31.45,0,22.572,0,9.44961,0,144.667,0,483.133
31.4667,0,22.4748,0,9.45587,0,145,0,483.2
31.4833,0,22.4208,0,9.46204,0,145,0,483.6
31.5,0,22.374,0,9.46831,0,145,0,484
31.5167,0,22.374,0,9.47463,0,145,0,484.4
31.5333,0,22.3236,0,9.4806,0,145,0,484.8
31.55,0,22.2826,0,9.48673,0,145.1,0,484.8
31.5667,0,22.2415,0,9.49287,0,145.2,0,484.8
31.5833,0,22.2005,0,9.499,0,145.3,0,484.8
31.6,0,22.1594,0,9.50513,0,145.4,0,484.8
31.6167,0,22.1184,0,9.51127,0,145.5,0,484.8
31.6333,0,22.0774,0,9.5174,0,145.6,0,484.8
31.65,0,22.0363,0,9.52353,0,145.7,0,484.8
31.6667,0,21.9953,0,9.52966,0,145.8,0,484.8
31.6833,0,21.9542,0,9.5358,0,145.9,0,484.8
31.7,0,21.9132,0,9.54193,0,146,0,484.8
31.7167,0,21.7377,0,9.54791,0,146.25,0,484.8
31.7333,0,21.5622,0,9.55389,0,146.5,0,484.8
31.75,0,21.3867,0,9.55986,0,146.75,0,484.8
31.7667,0,21.2112,0,9.56584,0,147,0,484.8
31.7833,0,21.2256,0,9.57191,0,147,0,485.2
31.8,0,21.2076,0,9.57771,0,147,0,485.6
31.8167,0,21.1284,0,9.58362,0,148,0,486
31.8333,0,21.1824,0,9.58917,0,148,0,486.6
31.85,0,21.888,0,9.59537,0,148,0,487
31.8667,0,21.5028,0,9.60017,0,148,0,487
31.8833,0,21.1176,0,9.60496,0,148,0,487
31.9,0,20.7324,0,9.60975,0,148,0,487
31.9167,0,20.3472,0,9.61455,0,148,0,487
31.9333,0,19.962,0,9.61935,0,148,0,487
31.95,0,19.5768,0,9.62414,0,148,0,487
31.9667,0,14.6826,0,9.62675,0,147.25,0,487
31.9833,0,9.7884,0,9.62936,0,146.5,0,487
32,0,4.8942,0,9.63197,0,145.75,0,487
32.0167,0,0,0,9.63458,0,145,0,487
32.0333,0,0,0,9.63458,0,144,0,487
33.3667,0,6.1668,0,9.63458,0,89,0,487
33.3833,0,7.5132,0,9.63655,0,89,0,487
33.4,0,9.0198,0,9.63898,0,88.5,0,487
33.4167,0,10.5264,0,9.6414,0,88,0,487
33.4333,0,12.5136,0,9.64537,0,89.3333,0,487
33.45,0,14.5008,0,9.64934,0,90.6667,0,487
33.4667,0,16.488,0,9.65331,0,92,0,487
33.4833,0,18.0144,0,9.65848,0,93,0,487
33.5,0,19.2366,0,9.66394,0,95,0,487
33.5167,0,20.4588,0,9.66939,0,97,0,487
33.5333,0,20.7234,0,9.67496,0,99.5,0,487
33.55,0,20.988,0,9.68053,0,102,0,487
33.5667,0,21.4992,0,9.68662,0,104,0,487
33.5833,0,22.0104,0,9.69271,0,106,0,487
33.6,0,22.0644,0,9.69883,0,108,0,487
33.6167,0,22.1184,0,9.70496,0,110,0,487
33.6333,0,22.4658,0,9.71118,0,111.5,0,487
33.65,0,22.8132,0,9.71739,0,113,0,487
33.6667,0,22.905,0,9.724,0,114.5,0,487
33.6833,0,22.9968,0,9.7306,0,116,0,487
33.7,0,22.9572,0,9.73662,0,118,0,487.4
33.7167,0,23.0544,0,9.74322,0,119,0,487.8
33.7333,0,23.4072,0,9.74971,0,120,0,488.2
33.75,0,23.886,0,9.75641,0,122,0,488.6
33.7667,0,23.8032,0,9.7629,0,123,0,489
33.7833,0,23.8068,0,9.76959,0,123.667,0,489
33.8,0,23.8104,0,9.77627,0,124.333,0,489
33.8167,0,23.814,0,9.78296,0,125,0,489
33.8333,0,23.8635,0,9.78972,0,125.75,0,489
33.85,0,23.913,0,9.79649,0,126.5,0,489
33.8667,0,23.9625,0,9.80326,0,127.25,0,489
33.8833,0,24.012,0,9.81002,0,128,0,489
33.9,0,24.255,0,9.81712,0,128.333,0,489
33.9167,0,24.498,0,9.82423,0,128.667,0,489
33.9333,0,24.741,0,9.83133,0,129,0,489
33.95,0,24.984,0,9.83843,0,129.333,0,489
33.9667,0,25.227,0,9.84554,0,129.667,0,489
33.9833,0,25.47,0,9.85264,0,130,0,489
34,0,25.6016,0,9.85985,0,130.222,0,489
34.0167,0,25.7332,0,9.86706,0,130.444,0,489
34.0333,0,25.8648,0,9.87427,0,130.667,0,489
34.05,0,25.9964,0,9.88148,0,130.889,0,489
34.0667,0,26.128,0,9.88868,0,131.111,0,489
34.0833,0,26.2596,0,9.89589,0,131.333,0,489
34.1,0,26.3912,0,9.9031,0,131.556,0,489
34.1167,0,26.5228,0,9.91031,0,131.778,0,489
34.1333,0,26.6544,0,9.91752,0,132,0,489
34.15,0,26.946,0,9.92532,0,132.5,0,489
34.1667,0,27.2376,0,9.93312,0,133,0,489
34.1833,0,27.5292,0,9.94092,0,133.5,0,489
34.2,0,27.8208,0,9.94871,0,134,0,489
34.2167,0,28.1124,0,9.95651,0,134.5,0,489
34.2333,0,28.404,0,9.96431,0,135,0,489
34.25,0,27.972,0,9.97206,0,135.5,0,489
34.2667,0,27.54,0,9.97981,0,136,0,489
34.2833,0,27.9342,0,9.98811,0,136.25,0,489
34.3,0,28.3284,0,9.99642,0,136.5,0,489
34.3167,0,28.7226,0,10.0047,0,136.75,0,489
34.3333,0,29.1168,0,10.013,0,137,0,489
34.35,0,29.511,0,10.0213,0,137.25,0,489
34.3667,0,29.9052,0,10.0296,0,137.5,0,489
34.3833,0,30.2994,0,10.0379,0,137.75,0,489
34.4,0,30.6936,0,10.0462,0,138,0,489
34.4167,0,30.9924,0,10.0552,0,138,0,488.943
34.4333,0,31.2912,0,10.0643,0,138,0,488.886
34.45,0,31.59,0,10.0733,0,138,0,488.829
34.4667,0,31.8888,0,10.0823,0,138,0,488.771
34.4833,0,32.1876,0,10.0913,0,138,0,488.714
34.5,0,32.4864,0,10.1003,0,138,0,488.657
34.5167,0,32.7852,0,10.1093,0,138,0,488.6
34.5333,0,33.5124,0,10.1187,0,138,0,488.2
34.55,0,33.8868,0,10.128,0,138,0,487.8
34.5667,0,33.4188,0,10.1375,0,137,0,487.4
34.5833,0,33.3756,0,10.1465,0,137,0,487
34.6,0,33.5088,0,10.1562,0,137,0,486.933
34.6167,0,33.642,0,10.1658,0,137,0,486.867
34.6333,0,33.7752,0,10.1755,0,137,0,486.8
34.65,0,33.9084,0,10.1851,0,137,0,486.733
34.6667,0,34.0416,0,10.1947,0,137,0,486.667
34.6833,0,34.1748,0,10.2044,0,137,0,486.6
34.7,0,34.2288,0,10.2141,0,137,0,486
34.7167,0,34.5384,0,10.2233,0,137,0,485.6
34.7333,0,34.1388,0,10.2333,0,137,0,485.2
34.75,0,34.0056,0,10.2426,0,137,0,484.8
34.7667,0,33.78,0,10.2519,0,136.667,0,484.8
34.7833,0,33.5544,0,10.2613,0,136.333,0,484.8
34.8,0,33.3288,0,10.2707,0,136,0,484.8
34.8167,0,33.1032,0,10.28,0,135.667,0,484.8
34.8333,0,32.8776,0,10.2894,0,135.333,0,484.8
34.85,0,32.652,0,10.2987,0,135,0,484.8
34.8667,0,32.3676,0,10.3076,0,135.143,0,484.8
34.8833,0,32.0832,0,10.3166,0,135.286,0,484.8
34.9,0,31.7988,0,10.3255,0,135.429,0,484.8
34.9167,0,31.5144,0,10.3344,0,135.571,0,484.8
34.9333,0,31.23,0,10.3433,0,135.714,0,484.8
34.95,0,30.9456,0,10.3522,0,135.857,0,484.8
34.9667,0,30.6612,0,10.3611,0,136,0,484.8
34.9833,0,30.231,0,10.3695,0,136,0,484.8
35,0,29.8008,0,10.3779,0,136,0,484.8
35.0167,0,29.3458,0,10.3856,0,135.875,0,484.8
35.0333,0,28.8909,0,10.3932,0,135.75,0,484.8
35.05,0,28.4359,0,10.4009,0,135.625,0,484.8
35.0667,0,27.981,0,10.4086,0,135.5,0,484.8
35.0833,0,27.5261,0,10.4163,0,135.375,0,484.8
35.1,0,27.0711,0,10.424,0,135.25,0,484.8
35.1167,0,26.6162,0,10.4317,0,135.125,0,484.8
35.1333,0,26.1612,0,10.4394,0,135,0,484.8
35.15,0,26.0424,0,10.4467,0,135,0,484.8
35.1667,0,25.4772,0,10.4532,0,134.714,0,484.8
35.1833,0,24.912,0,10.4598,0,134.429,0,484.8
35.2,0,24.3468,0,10.4664,0,134.143,0,484.8
35.2167,0,23.7816,0,10.4729,0,133.857,0,484.8
35.2333,0,23.2164,0,10.4795,0,133.571,0,484.8
35.25,0,22.6512,0,10.486,0,133.286,0,484.8
35.2667,0,22.086,0,10.4926,0,133,0,484.8
35.2833,0,21.8527,0,10.4985,0,133,0,484.88
35.3,0,21.6194,0,10.5045,0,133,0,484.96
35.3167,0,21.3862,0,10.5105,0,133,0,485.04
35.3333,0,21.1529,0,10.5165,0,133,0,485.12
35.35,0,20.9196,0,10.5225,0,133,0,485.2
35.3667,0,20.9124,0,10.5281,0,133,0,485.6
35.3833,0,20.8692,0,10.5336,0,134,0,486
35.4,0,20.5452,0,10.5393,0,134,0,486.4
35.4167,0,20.232,0,10.5446,0,135,0,486.8
35.4333,0,19.9224,0,10.5498,0,135.5,0,486.8
35.45,0,19.6128,0,10.555,0,136,0,486.8
35.4667,0,19.5293,0,10.5603,0,136.6,0,486.8
35.4833,0,19.4458,0,10.5655,0,137.2,0,486.8
35.5,0,19.3622,0,10.5708,0,137.8,0,486.8
35.5167,0,19.2787,0,10.5761,0,138.4,0,486.8
35.5333,0,19.1952,0,10.5813,0,139,0,486.8
35.55,0,19.0872,0,10.5864,0,139,0,487.4
35.5667,0,18.972,0,10.5916,0,139,0,487.8
35.5833,0,18.9468,0,10.5969,0,140,0,488.2
35.6,0,18.864,0,10.6021,0,140,0,488.6
35.6167,0,18.774,0,10.6073,0,141,0,489.2
35.6333,0,18.6948,0,10.6124,0,141,0,489.2
35.65,0,18.6156,0,10.6174,0,141,0,489.2
35.6667,0,18.5364,0,10.6225,0,141,0,489.2
35.6833,0,18.4806,0,10.6276,0,141.25,0,489.3
35.7,0,18.4248,0,10.6328,0,141.5,0,489.4
35.7167,0,18.369,0,10.6379,0,141.75,0,489.5
35.7333,0,18.3132,0,10.6431,0,142,0,489.6
35.75,0,17.9532,0,10.648,0,142,0,490
35.7667,0,18.0216,0,10.6531,0,143,0,490.4
35.7833,0,18.0432,0,10.6581,0,143,0,490.8
35.8,0,17.9676,0,10.6632,0,143,0,491.2
35.8167,0,18.0192,0,10.6682,0,143.667,0,491.2
35.8333,0,18.0708,0,10.6732,0,144.333,0,491.2
35.85,0,18.1224,0,10.6783,0,145,0,491.2
35.8667,0,18.1708,0,10.6833,0,145.182,0,491.255
35.8833,0,18.2193,0,10.6883,0,145.364,0,491.309
35.9,0,18.2677,0,10.6933,0,145.545,0,491.364
35.9167,0,18.3161,0,10.6983,0,145.727,0,491.418
35.9333,0,18.3646,0,10.7033,0,145.909,0,491.473
35.95,0,18.413,0,10.7084,0,146.091,0,491.527
35.9667,0,18.4615,0,10.7134,0,146.273,0,491.582
35.9833,0,18.5099,0,10.7184,0,146.455,0,491.636
36,0,18.5583,0,10.7234,0,146.636,0,491.691
36.0167,0,18.6068,0,10.7284,0,146.818,0,491.745
36.0333,0,18.6552,0,10.7335,0,147,0,491.8
36.05,0,18.6732,0,10.7388,0,148,0,492.2
36.0667,0,18.6948,0,10.7438,0,148,0,492.6
36.0833,0,18.81,0,10.7494,0,149,0,493
36.1,0,18.7632,0,10.7541,0,149,0,493.6
36.1167,0,18.8902,0,10.7595,0,149.182,0,493.6
36.1333,0,19.0172,0,10.7649,0,149.364,0,493.6
36.15,0,19.1441,0,10.7703,0,149.545,0,493.6
36.1667,0,19.2711,0,10.7757,0,149.727,0,493.6
36.1833,0,19.3981,0,10.7812,0,149.909,0,493.6
36.2,0,19.5251,0,10.7866,0,150.091,0,493.6
36.2167,0,19.6521,0,10.792,0,150.273,0,493.6
36.2333,0,19.7791,0,10.7974,0,150.455,0,493.6
36.25,0,19.906,0,10.8028,0,150.636,0,493.6
36.2667,0,20.033,0,10.8082,0,150.818,0,493.6
36.2833,0,20.16,0,10.8136,0,151,0,493.6
36.3,0,20.0952,0,10.8191,0,150.8,0,493.68
36.3167,0,20.0304,0,10.8247,0,150.6,0,493.76
36.3333,0,19.9656,0,10.8302,0,150.4,0,493.84
36.35,0,19.9008,0,10.8357,0,150.2,0,493.92
36.3667,0,19.836,0,10.8412,0,150,0,494
36.3833,0,19.9728,0,10.847,0,150,0,494.4
36.4,0,19.9944,0,10.8526,0,150,0,494.8
36.4167,0,19.998,0,10.8581,0,150,0,495.2
36.4333,0,20.2896,0,10.8637,0,150,0,495.6
36.45,0,20.2428,0,10.8694,0,149.5,0,495.6
36.4667,0,20.196,0,10.8752,0,149,0,495.6
36.4833,0,20.2376,0,10.881,0,149,0,495.6
36.5,0,20.2791,0,10.8867,0,149,0,495.6
36.5167,0,20.3207,0,10.8924,0,149,0,495.6
36.5333,0,20.3623,0,10.8982,0,149,0,495.6
36.55,0,20.4038,0,10.9039,0,149,0,495.6
36.5667,0,20.4454,0,10.9096,0,149,0,495.6
36.5833,0,20.4869,0,10.9154,0,149,0,495.6
36.6,0,20.5285,0,10.9211,0,149,0,495.6
36.6167,0,20.5701,0,10.9269,0,149,0,495.6
36.6333,0,20.6116,0,10.9326,0,149,0,495.6
36.65,0,20.6532,0,10.9383,0,149,0,495.6
36.6667,0,20.7738,0,10.9442,0,148.5,0,495.8
36.6833,0,20.8944,0,10.95,0,148,0,496
36.7,0,20.3724,0,10.9557,0,148,0,496.4
36.7167,0,20.9016,0,10.9615,0,148,0,497
36.7333,0,20.9592,0,10.9674,0,149,0,497.4
36.75,0,20.8188,0,10.973,0,148,0,497.8
36.7667,0,20.8496,0,10.979,0,147.778,0,497.8
36.7833,0,20.8804,0,10.9849,0,147.556,0,497.8
36.8,0,20.9112,0,10.9909,0,147.333,0,497.8
36.8167,0,20.942,0,10.9969,0,147.111,0,497.8
36.8333,0,20.9728,0,11.0028,0,146.889,0,497.8
36.85,0,21.0036,0,11.0088,0,146.667,0,497.8
36.8667,0,21.0344,0,11.0147,0,146.444,0,497.8
36.8833,0,21.0652,0,11.0207,0,146.222,0,497.8
36.9,0,21.096,0,11.0266,0,146,0,497.8
36.9167,0,21.3016,0,11.0329,0,145.9,0,497.8
36.9333,0,21.5071,0,11.0392,0,145.8,0,497.8
36.95,0,21.7127,0,11.0455,0,145.7,0,497.8
36.9667,0,21.9182,0,11.0518,0,145.6,0,497.8
36.9833,0,22.1238,0,11.0581,0,145.5,0,497.8
37,0,22.3294,0,11.0644,0,145.4,0,497.8
37.0167,0,22.5349,0,11.0707,0,145.3,0,497.8
37.0333,0,22.7405,0,11.077,0,145.2,0,497.8
37.05,0,22.946,0,11.0833,0,145.1,0,497.8
37.0667,0,23.1516,0,11.0897,0,145,0,497.8
37.0833,0,23.1012,0,11.096,0,145,0,497.8
37.1,0,23.211,0,11.1033,0,144.5,0,497.8
37.1167,0,23.3208,0,11.1105,0,144,0,497.8
37.1333,0,23.4306,0,11.1178,0,143.5,0,497.8
37.15,0,23.5404,0,11.125,0,143,0,497.8
37.1667,0,23.6502,0,11.1322,0,142.5,0,497.8
37.1833,0,23.76,0,11.1395,0,142,0,497.8
37.2,0,23.9904,0,11.1463,0,141.6,0,497.8
37.2167,0,24.2208,0,11.1531,0,141.2,0,497.8
37.2333,0,24.4512,0,11.1599,0,140.8,0,497.8
37.25,0,24.6816,0,11.1667,0,140.4,0,497.8
37.2667,0,24.912,0,11.1735,0,140,0,497.8
37.2833,0,25.0082,0,11.1805,0,139.571,0,497.8
37.3,0,25.1043,0,11.1876,0,139.143,0,497.8
37.3167,0,25.2005,0,11.1946,0,138.714,0,497.8
37.3333,0,25.2967,0,11.2017,0,138.286,0,497.8
37.35,0,25.3929,0,11.2087,0,137.857,0,497.8
37.3667,0,25.489,0,11.2157,0,137.429,0,497.8
37.3833,0,25.5852,0,11.2228,0,137,0,497.8
37.4,0,25.8849,0,11.2301,0,136.75,0,497.8
37.4167,0,26.1846,0,11.2375,0,136.5,0,497.8
37.4333,0,26.4843,0,11.2449,0,136.25,0,497.8
37.45,0,26.784,0,11.2523,0,136,0,497.8
37.4667,0,26.9563,0,11.2599,0,135.571,0,497.8
37.4833,0,27.1286,0,11.2676,0,135.143,0,497.8
37.5,0,27.3009,0,11.2753,0,134.714,0,497.8
37.5167,0,27.4731,0,11.283,0,134.286,0,497.8
37.5333,0,27.6454,0,11.2906,0,133.857,0,497.8
37.55,0,27.8177,0,11.2983,0,133.429,0,497.8
37.5667,0,27.99,0,11.306,0,133,0,497.8
37.5833,0,28.3308,0,11.314,0,132.667,0,497.8
37.6,0,28.6716,0,11.3221,0,132.333,0,497.8
37.6167,0,29.0124,0,11.3302,0,132,0,497.8
37.6333,0,29.3171,0,11.3386,0,131.625,0,497.8
37.65,0,29.6217,0,11.347,0,131.25,0,497.8
37.6667,0,29.9264,0,11.3554,0,130.875,0,497.8
37.6833,0,30.231,0,11.3638,0,130.5,0,497.8
37.7,0,30.5357,0,11.3722,0,130.125,0,497.8
37.7167,0,30.8403,0,11.3806,0,129.75,0,497.8
37.7333,0,31.145,0,11.389,0,129.375,0,497.8
37.75,0,31.4496,0,11.3974,0,129,0,497.8
37.7667,0,31.788,0,11.4064,0,129,0,497.8
37.7833,0,32.1264,0,11.4154,0,129,0,497.8
37.8,0,32.2977,0,11.4245,0,128.714,0,497.8
37.8167,0,32.4689,0,11.4337,0,128.429,0,497.8
37.8333,0,32.6402,0,11.4429,0,128.143,0,497.8
37.85,0,32.8114,0,11.4521,0,127.857,0,497.8
37.8667,0,32.9827,0,11.4613,0,127.571,0,497.8
37.8833,0,33.1539,0,11.4705,0,127.286,0,497.8
37.9,0,33.3252,0,11.4797,0,127,0,497.8
37.9167,0,33.4068,0,11.489,0,127,0,497.8
37.9333,0,33.4884,0,11.4983,0,127,0,497.8
37.95,0,33.57,0,11.5076,0,127,0,497.8
37.9667,0,33.5988,0,11.5168,0,126.5,0,497.6
37.9833,0,33.6276,0,11.526,0,126,0,497.4
38,0,33.6312,0,11.5355,0,125.5,0,497.2
38.0167,0,33.6348,0,11.5449,0,125,0,497
38.0333,0,33.9588,0,11.5545,0,125,0,496.6
38.05,0,33.9876,0,11.5639,0,125,0,496.2
38.0667,0,34.4448,0,11.5734,0,124,0,495.8
38.0833,0,34.7458,0,11.5831,0,124,0,495.8
38.1,0,35.0467,0,11.5929,0,124,0,495.8
38.1167,0,35.3477,0,11.6026,0,124,0,495.8
38.1333,0,35.6486,0,11.6124,0,124,0,495.8
38.15,0,35.9496,0,11.6221,0,124,0,495.8
38.1667,0,36.3312,0,11.6321,0,124,0,495.4
38.1833,0,36.7416,0,11.6421,0,125,0,495
38.2,0,37.296,0,11.6525,0,125,0,494.6
38.2167,0,37.8756,0,11.663,0,126,0,494.2
38.2333,0,38.6568,0,11.6735,0,127,0,493.6
38.25,0,39.0852,0,11.6845,0,127.333,0,493.467
38.2667,0,39.5136,0,11.6956,0,127.667,0,493.333
38.2833,0,39.942,0,11.7066,0,128,0,493.2
38.3,0,40.6188,0,11.718,0,128,0,492.8
38.3167,0,41.3172,0,11.729,0,128,0,492.4
38.3333,0,41.904,0,11.7408,0,129,0,491.8
38.35,0,42.6024,0,11.7525,0,128,0,491.4
38.3667,0,43.2468,0,11.7646,0,128,0,490.8
38.3833,0,44.0784,0,11.7769,0,129,0,490.4
38.4,0,43.9416,0,11.7894,0,129,0,489.8
38.4167,0,44.8668,0,11.8018,0,129,0,489.4
38.4333,0,45.2232,0,11.8145,0,128,0,488.8
38.45,0,45.3672,0,11.8269,0,128,0,488.4
38.4667,0,46.0944,0,11.8399,0,128,0,487.8
38.4833,0,46.1772,0,11.8528,0,128,0,487.4
38.5,0,46.3212,0,11.8657,0,127,0,486.8
38.5167,0,46.3068,0,11.8783,0,127,0,486.2
38.5333,0,46.962,0,11.8912,0,127,0,485.4
38.55,0,47.4912,0,11.9051,0,126,0,484.8
38.5667,0,47.6208,0,11.9179,0,126,0,484.2
38.5833,0,47.6568,0,11.9315,0,126,0,483.4
38.6,0,47.7,0,11.9446,0,125,0,482.8
38.6167,0,47.8332,0,11.9577,0,125,0,482.2
38.6333,0,47.5164,0,11.9713,0,125,0,481.4
38.65,0,47.4228,0,11.9845,0,125,0,480.8
38.6667,0,47.916,0,11.9976,0,124,0,480.2
38.6833,0,47.9052,0,12.0112,0,124,0,479.6
38.7,0,46.8972,0,12.0245,0,123,0,479
38.7167,0,46.8684,0,12.0371,0,122,0,478.4
38.7333,0,47.1744,0,12.0502,0,120,0,477.8
38.75,0,46.3752,0,12.0632,0,120,0,477.2
38.7667,0,46.4796,0,12.0764,0,118,0,476.6
38.7833,0,46.4184,0,12.0893,0,116,0,475.8
38.8,0,45.7632,0,12.1022,0,114,0,475.2
38.8167,0,44.9136,0,12.1148,0,112,0,474.4
38.8333,0,44.4312,0,12.1275,0,111,0,473.8
38.85,0,43.9596,0,12.1394,0,110,0,473.4
38.8667,0,43.8984,0,12.1513,0,108,0,472.8
38.8833,0,43.1712,0,12.1633,0,107,0,472.4
38.9,0,43.0668,0,12.1751,0,106,0,472
38.9167,0,42.3756,0,12.1868,0,105,0,471.6
38.9333,0,43.9956,0,12.1989,0,102,0,471
38.95,0,42.5772,0,12.211,0,102,0,470.6
38.9667,0,44.0244,0,12.2232,0,100,0,470.2
38.9833,0,44.1432,0,12.2354,0,97,0,469.6
39,0,43.2972,0,12.248,0,96,0,469.2
39.0167,0,43.236,0,12.2601,0,95,0,468.6
39.0333,0,42.912,0,12.2721,0,96,0,468
39.05,0,42.0732,0,12.2838,0,96,0,467.4
39.0667,0,42.21,0,12.2953,0,98,0,467
39.0833,0,41.6133,0,12.3071,0,98.5,0,467
39.1,0,41.0166,0,12.3189,0,99,0,467
39.1167,0,40.4199,0,12.3307,0,99.5,0,467
39.1333,0,39.8232,0,12.3425,0,100,0,467
39.15,0,40.2552,0,12.3541,0,100,0,466.6
39.1667,0,40.1436,0,12.3658,0,98,0,466.2
39.1833,0,38.8368,0,12.3765,0,97,0,465.6
39.2,0,38.4984,0,12.3877,0,95,0,465.2
39.2167,0,37.6668,0,12.398,0,95,0,464.8
39.2333,0,37.3068,0,12.4086,0,93.5,0,464.8
39.25,0,36.9468,0,12.4191,0,92,0,464.8
39.2667,0,37.71,0,12.4296,0,92,0,464.6
39.2833,0,38.4732,0,12.44,0,92,0,464.4
39.3,0,40.0788,0,12.451,0,92,0,464
39.3167,0,40.68,0,12.4618,0,93,0,463.6
39.3333,0,41.2344,0,12.4732,0,94,0,463
39.35,0,41.2056,0,12.4846,0,95,0,462.6
39.3667,0,41.0832,0,12.4958,0,95,0,462.2
39.3833,0,42.2172,0,12.5073,0,97,0,461.6
39.4,0,42.7428,0,12.5191,0,98,0,461
39.4167,0,43.5492,0,12.531,0,97,0,460.6
39.4333,0,44.1432,0,12.5431,0,96,0,460
39.45,0,44.1504,0,12.5557,0,95,0,459.6
39.4667,0,44.2944,0,12.5683,0,94,0,459
39.4833,0,44.784,0,12.5803,0,92,0,458.4
39.5,0,45.4968,0,12.5933,0,92,0,457.8
39.5167,0,45.5868,0,12.6059,0,93,0,457.2
39.5333,0,45.6552,0,12.6185,0,93,0,456.4
39.55,0,44.9928,0,12.6306,0,93,0,455.6
39.5667,0,42.912,0,12.6426,0,92,0,454.8
39.5833,0,39.8772,0,12.6538,0,90,0,454
39.6,0,37.7496,0,12.6643,0,90,0,453.4
39.6167,0,36.9828,0,12.6751,0,89,0,452.8
39.6333,0,34.6932,0,12.6844,0,88,0,452
39.65,0,31.8492,0,12.6937,0,88,0,451.2
39.6667,0,31.0644,0,12.7024,0,87,0,450.4
39.6833,0,30.6972,0,12.711,0,88,0,449.8
39.7,0,28.8468,0,12.7189,0,88,0,449
